Record Length,2500,Points,-24.99999851E-3,-38.40000153,,Record Length,2500,Points,-24.99999851E-3,-5.35999966,
Sample Interval,19.9999995E-6,s,-24.97999929E-3,-38.40000153,,Sample Interval,19.9999995E-6,s,-24.97999929E-3,-5.35999966,
Trigger Point,1.2500000E3,Samples,-24.95999821E-3,-38.40000153,,Trigger Point,1.2500000E3,Samples,-24.95999821E-3,-5.35999966,
,,,-24.93999898E-3,-38.40000153,,,,,-24.93999898E-3,-5.35999966,
,,,-24.91999790E-3,-39.20000076,,,,,-24.91999790E-3,-5.35999966,
,,,-24.89999868E-3,-39.20000076,,,,,-24.89999868E-3,-5.35999966,
Source,CH1,,-24.87999760E-3,-39.20000076,,Source,CH2,,-24.87999760E-3,-5.35999966,
Vertical Units,Volts,,-24.85999838E-3,-39.20000076,,Vertical Units,Volts,,-24.85999838E-3,-5.35999966,
Vertical Scale,20.0000003,,-24.83999915E-3,-39.20000076,,Vertical Scale,2.0000000,,-24.83999915E-3,-5.35999966,
Vertical Offset,0,,-24.81999807E-3,-39.20000076,,Vertical Offset,0,,-24.81999807E-3,-5.35999966,
Horizontal Units,s,,-24.79999885E-3,-39.20000076,,Horizontal Units,s,,-24.79999885E-3,-5.35999966,
Horizontal Scale,4.99999987E-3,,-24.77999777E-3,-39.20000076,,Horizontal Scale,4.99999987E-3,,-24.77999777E-3,-5.35999966,
Pt Fmt,Y,,-24.75999855E-3,-39.20000076,,Pt Fmt,Y,,-24.75999855E-3,-5.35999966,
Yzero,0.0,,-24.73999932E-3,-39.20000076,,Yzero,0.0,,-24.73999932E-3,-5.35999966,
Probe Atten,10.0000000,,-24.71999824E-3,-39.20000076,,Probe Atten,10.0000000,,-24.71999824E-3,-5.35999966,
,,,-24.69999902E-3,-39.20000076,,,,,-24.69999902E-3,-5.35999966,
Note,TBS 1052B-EDU - 16:54:51   13/11/2024,,-24.67999794E-3,-39.20000076,,Note,TBS 1052B-EDU - 16:54:51   13/11/2024,,-24.67999794E-3,-5.35999966,
,,,-24.65999871E-3,-39.20000076,,,,,-24.65999871E-3,-5.35999966,
,,,-24.63999763E-3,-39.20000076,,,,,-24.63999763E-3,-5.35999966,
,,,-24.61999841E-3,-39.20000076,,,,,-24.61999841E-3,-5.35999966,
,,,-24.59999919E-3,-39.20000076,,,,,-24.59999919E-3,-5.35999966,
,,,-24.57999811E-3,-39.20000076,,,,,-24.57999811E-3,-5.35999966,
,,,-24.55999888E-3,-39.20000076,,,,,-24.55999888E-3,-5.35999966,
,,,-24.53999780E-3,-39.20000076,,,,,-24.53999780E-3,-5.35999966,
,,,-24.51999858E-3,-39.20000076,,,,,-24.51999858E-3,-5.35999966,
,,,-24.49999936E-3,-39.20000076,,,,,-24.49999936E-3,-5.35999966,
,,,-24.47999828E-3,-39.20000076,,,,,-24.47999828E-3,-5.35999966,
,,,-24.45999905E-3,-39.20000076,,,,,-24.45999905E-3,-5.35999966,
,,,-24.43999797E-3,-39.20000076,,,,,-24.43999797E-3,-5.35999966,
,,,-24.41999875E-3,-39.20000076,,,,,-24.41999875E-3,-5.35999966,
,,,-24.39999767E-3,-38.40000153,,,,,-24.39999767E-3,-5.35999966,
,,,-24.37999845E-3,-38.40000153,,,,,-24.37999845E-3,-5.35999966,
,,,-24.35999922E-3,-38.40000153,,,,,-24.35999922E-3,-5.35999966,
,,,-24.33999814E-3,-38.40000153,,,,,-24.33999814E-3,-5.35999966,
,,,-24.31999892E-3,-38.40000153,,,,,-24.31999892E-3,-5.35999966,
,,,-24.29999784E-3,-38.40000153,,,,,-24.29999784E-3,-5.35999966,
,,,-24.27999862E-3,-38.40000153,,,,,-24.27999862E-3,-5.35999966,
,,,-24.25999939E-3,-38.40000153,,,,,-24.25999939E-3,-5.35999966,
,,,-24.23999831E-3,-38.40000153,,,,,-24.23999831E-3,-5.35999966,
