Record Length,2500,Points,-246.00000679E-3,-30.00000000,,Record Length,2500,Points,-246.00000679E-3,-32.00000000,
Sample Interval,199.99999495E-6,s,-245.80000341E-3,-28.00000000,,Sample Interval,199.99999495E-6,s,-245.80000341E-3,-32.79999924,
Trigger Point,1.2300001E3,Samples,-245.60000002E-3,-26.00000000,,Trigger Point,1.2300001E3,Samples,-245.60000002E-3,-34.40000153,
,,,-245.40001154E-3,-28.00000000,,,,,-245.40001154E-3,-36.79999924,
,,,-245.20000815E-3,-26.00000000,,,,,-245.20000815E-3,-37.60000229,
,,,-245.00000477E-3,-26.00000000,,,,,-245.00000477E-3,-38.40000153,
Source,CH1,,-244.80000138E-3,-26.00000000,,Source,CH2,,-244.80000138E-3,-39.20000076,
Vertical Units,Volts,,-244.60001290E-3,-24.00000000,,Vertical Units,Volts,,-244.60001290E-3,-40.00000000,
Vertical Scale,50.00000000,,-244.40000951E-3,-24.00000000,,Vertical Scale,20.0000003,,-244.40000951E-3,-40.00000000,
Vertical Offset,0,,-244.20000613E-3,-22.00000000,,Vertical Offset,0,,-244.20000613E-3,-40.79999924,
Horizontal Units,s,,-244.00000274E-3,-22.00000000,,Horizontal Units,s,,-244.00000274E-3,-40.79999924,
Horizontal Scale,49.99999874E-3,,-243.80001426E-3,-20.0000000,,Horizontal Scale,49.99999874E-3,,-243.80001426E-3,-40.79999924,
Pt Fmt,Y,,-243.60001087E-3,-18.0000000,,Pt Fmt,Y,,-243.60001087E-3,-40.00000000,
Yzero,-80.000000000E-3,,-243.40000749E-3,-16.0000000,,Yzero,40.00000000E-3,,-243.40000749E-3,-40.00000000,
Probe Atten,10.0000000,,-243.20000410E-3,-16.0000000,,Probe Atten,10.0000000,,-243.20000410E-3,-39.20000076,
,,,-243.00000072E-3,-14.0000000,,,,,-243.00000072E-3,-39.20000076,
Note,TBS 1052B-EDU - 18:23:50   06/11/2024,,-242.80001223E-3,-12.0000000,,Note,TBS 1052B-EDU - 18:23:50   06/11/2024,,-242.80001223E-3,-38.40000153,
,,,-242.60000885E-3,-10.0000000,,,,,-242.60000885E-3,-37.60000229,
,,,-242.40000546E-3,-8.000000000,,,,,-242.40000546E-3,-36.79999924,
,,,-242.20000207E-3,-6.00000000,,,,,-242.20000207E-3,-35.20000076,
,,,-242.00001359E-3,-4.00000000,,,,,-242.00001359E-3,-34.40000153,
,,,-241.80001020E-3,-2.0000000,,,,,-241.80001020E-3,-32.79999924,
,,,-241.60000682E-3,0.0,,,,,-241.60000682E-3,-31.20000076,
,,,-241.40000343E-3,4.00000000,,,,,-241.40000343E-3,-30.39999962,
,,,-241.20000005E-3,4.00000000,,,,,-241.20000005E-3,-28.80000114,
,,,-241.00001156E-3,8.000000000,,,,,-241.00001156E-3,-27.20000076,
,,,-240.80000818E-3,8.000000000,,,,,-240.80000818E-3,-24.80000114,
,,,-240.60000479E-3,10.0000000,,,,,-240.60000479E-3,-23.20000076,
,,,-240.40000141E-3,12.0000000,,,,,-240.40000141E-3,-20.80000114,
,,,-240.20001292E-3,14.0000000,,,,,-240.20001292E-3,-18.3999996,
,,,-240.00000954E-3,16.0000000,,,,,-240.00000954E-3,-16.0000000,
,,,-239.80000615E-3,18.0000000,,,,,-239.80000615E-3,-14.4000006,
