Record Length,2500,Points,-49.99999702E-3,-8.800000191,,Record Length,2500,Points,-49.99999702E-3,3.83999991,
Sample Interval,39.99999899E-6,s,-49.95999858E-3,-8.800000191,,Sample Interval,39.99999899E-6,s,-49.95999858E-3,3.91999984,
Trigger Point,1.2500000E3,Samples,-49.91999641E-3,-9.600000381,,Trigger Point,1.2500000E3,Samples,-49.91999641E-3,4.07999992,
,,,-49.87999797E-3,-8.800000191,,,,,-49.87999797E-3,4.07999992,
,,,-49.83999580E-3,-9.600000381,,,,,-49.83999580E-3,4.23999977,
,,,-49.79999736E-3,-9.600000381,,,,,-49.79999736E-3,4.23999977,
Source,CH1,,-49.75999519E-3,-10.4000006,,Source,CH2,,-49.75999519E-3,4.40000010,
Vertical Units,Volts,,-49.71999675E-3,-10.4000006,,Vertical Units,Volts,,-49.71999675E-3,4.48000002,
Vertical Scale,20.0000003,,-49.67999831E-3,-10.4000006,,Vertical Scale,2.0000000,,-49.67999831E-3,4.48000002,
Vertical Offset,0,,-49.63999614E-3,-10.4000006,,Vertical Offset,0,,-49.63999614E-3,4.63999987,
Horizontal Units,s,,-49.59999770E-3,-11.1999998,,Horizontal Units,s,,-49.59999770E-3,4.71999979,
Horizontal Scale,9.999999747E-3,,-49.55999553E-3,-10.4000006,,Horizontal Scale,9.999999747E-3,,-49.55999553E-3,4.79999971,
Pt Fmt,Y,,-49.51999709E-3,-11.1999998,,Pt Fmt,Y,,-49.51999709E-3,4.88000011,
Yzero,0.0,,-49.47999865E-3,-11.1999998,,Yzero,0.0,,-49.47999865E-3,4.88000011,
Probe Atten,10.0000000,,-49.43999648E-3,-11.1999998,,Probe Atten,10.0000000,,-49.43999648E-3,5.03999996,
,,,-49.39999804E-3,-11.1999998,,,,,-49.39999804E-3,5.11999989,
Note,TBS 1052B-EDU - 16:56:04   27/11/2024,,-49.35999587E-3,-12.0000000,,Note,TBS 1052B-EDU - 16:56:04   27/11/2024,,-49.35999587E-3,5.19999981,
,,,-49.31999743E-3,-12.0000000,,,,,-49.31999743E-3,5.27999973,
,,,-49.27999526E-3,-12.0000000,,,,,-49.27999526E-3,5.27999973,
,,,-49.23999682E-3,-12.0000000,,,,,-49.23999682E-3,5.35999966,
,,,-49.19999838E-3,-12.0000000,,,,,-49.19999838E-3,5.44000006,
,,,-49.15999621E-3,-12.0000000,,,,,-49.15999621E-3,5.44000006,
,,,-49.11999777E-3,-12.8000002,,,,,-49.11999777E-3,5.59999990,
,,,-49.07999560E-3,-12.8000002,,,,,-49.07999560E-3,5.59999990,
,,,-49.03999716E-3,-12.8000002,,,,,-49.03999716E-3,5.75999975,
,,,-48.99999872E-3,-12.8000002,,,,,-48.99999872E-3,5.75999975,
,,,-48.95999655E-3,-12.8000002,,,,,-48.95999655E-3,5.83999968,
,,,-48.91999811E-3,-13.6000004,,,,,-48.91999811E-3,5.83999968,
,,,-48.87999594E-3,-13.6000004,,,,,-48.87999594E-3,5.92000008,
,,,-48.83999750E-3,-13.6000004,,,,,-48.83999750E-3,6.00000000,
,,,-48.79999533E-3,-13.6000004,,,,,-48.79999533E-3,6.07999992,
,,,-48.75999689E-3,-13.6000004,,,,,-48.75999689E-3,6.15999985,
,,,-48.71999845E-3,-14.4000006,,,,,-48.71999845E-3,6.15999985,
,,,-48.67999628E-3,-14.4000006,,,,,-48.67999628E-3,6.23999977,
,,,-48.63999784E-3,-14.4000006,,,,,-48.63999784E-3,6.23999977,
,,,-48.59999567E-3,-15.1999998,,,,,-48.59999567E-3,6.31999969,
,,,-48.55999723E-3,-14.4000006,,,,,-48.55999723E-3,6.39999962,
,,,-48.51999879E-3,-15.1999998,,,,,-48.51999879E-3,6.39999962,
,,,-48.47999662E-3,-15.1999998,,,,,-48.47999662E-3,6.48000002,
,,,-48.43999818E-3,-15.1999998,,,,,-48.43999818E-3,6.55999994,
,,,-48.39999601E-3,-15.1999998,,,,,-48.39999601E-3,6.55999994,
,,,-48.35999757E-3,-16.0000000,,,,,-48.35999757E-3,6.63999987,
,,,-48.31999540E-3,-16.0000000,,,,,-48.31999540E-3,6.63999987,
,,,-48.27999696E-3,-16.0000000,,,,,-48.27999696E-3,6.63999987,
,,,-48.23999852E-3,-16.0000000,,,,,-48.23999852E-3,6.71999979,
,,,-48.19999635E-3,-16.0000000,,,,,-48.19999635E-3,6.71999979,
,,,-48.15999791E-3,-16.8000011,,,,,-48.15999791E-3,6.79999971,
,,,-48.11999574E-3,-16.8000011,,,,,-48.11999574E-3,6.79999971,
,,,-48.07999730E-3,-16.8000011,,,,,-48.07999730E-3,6.87999964,
,,,-48.03999886E-3,-16.8000011,,,,,-48.03999886E-3,6.87999964,
,,,-47.99999669E-3,-16.8000011,,,,,-47.99999669E-3,6.87999964,
,,,-47.95999825E-3,-17.6000004,,,,,-47.95999825E-3,6.96000004,
,,,-47.91999608E-3,-17.6000004,,,,,-47.91999608E-3,6.96000004,
,,,-47.87999764E-3,-17.6000004,,,,,-47.87999764E-3,7.03999996,
,,,-47.83999547E-3,-18.3999996,,,,,-47.83999547E-3,7.03999996,
,,,-47.79999703E-3,-18.3999996,,,,,-47.79999703E-3,7.11999989,
,,,-47.75999859E-3,-18.3999996,,,,,-47.75999859E-3,7.03999996,
,,,-47.71999642E-3,-18.3999996,,,,,-47.71999642E-3,7.11999989,
,,,-47.67999798E-3,-19.2000008,,,,,-47.67999798E-3,7.11999989,
,,,-47.63999581E-3,-18.3999996,,,,,-47.63999581E-3,7.19999981,
,,,-47.59999737E-3,-19.2000008,,,,,-47.59999737E-3,7.19999981,
,,,-47.55999893E-3,-19.2000008,,,,,-47.55999893E-3,7.19999981,
,,,-47.51999676E-3,-19.2000008,,,,,-47.51999676E-3,7.19999981,
,,,-47.47999832E-3,-19.2000008,,,,,-47.47999832E-3,7.19999981,
,,,-47.43999615E-3,-19.2000008,,,,,-47.43999615E-3,7.27999973,
,,,-47.39999771E-3,-20.0000000,,,,,-47.39999771E-3,7.27999973,
,,,-47.35999554E-3,-20.0000000,,,,,-47.35999554E-3,7.27999973,
,,,-47.31999710E-3,-20.0000000,,,,,-47.31999710E-3,7.27999973,
,,,-47.27999866E-3,-20.0000000,,,,,-47.27999866E-3,7.35999966,
,,,-47.23999649E-3,-20.0000000,,,,,-47.23999649E-3,7.27999973,
