Record Length,2500,Points,-24.99999851E-3,-24.80000114,,Record Length,2500,Points,-24.99999851E-3,-6.23999977,
Sample Interval,19.9999995E-6,s,-24.97999929E-3,-24.80000114,,Sample Interval,19.9999995E-6,s,-24.97999929E-3,-6.23999977,
Trigger Point,1.2500000E3,Samples,-24.95999821E-3,-24.80000114,,Trigger Point,1.2500000E3,Samples,-24.95999821E-3,-6.31999969,
,,,-24.93999898E-3,-24.80000114,,,,,-24.93999898E-3,-6.31999969,
,,,-24.91999790E-3,-24.80000114,,,,,-24.91999790E-3,-6.31999969,
,,,-24.89999868E-3,-24.80000114,,,,,-24.89999868E-3,-6.31999969,
Source,CH1,,-24.87999760E-3,-24.80000114,,Source,CH2,,-24.87999760E-3,-6.31999969,
Vertical Units,Volts,,-24.85999838E-3,-24.80000114,,Vertical Units,Volts,,-24.85999838E-3,-6.39999962,
Vertical Scale,20.0000003,,-24.83999915E-3,-25.60000038,,Vertical Scale,2.0000000,,-24.83999915E-3,-6.39999962,
Vertical Offset,0,,-24.81999807E-3,-25.60000038,,Vertical Offset,0,,-24.81999807E-3,-6.39999962,
Horizontal Units,s,,-24.79999885E-3,-25.60000038,,Horizontal Units,s,,-24.79999885E-3,-6.39999962,
Horizontal Scale,4.99999987E-3,,-24.77999777E-3,-25.60000038,,Horizontal Scale,4.99999987E-3,,-24.77999777E-3,-6.39999962,
Pt Fmt,Y,,-24.75999855E-3,-25.60000038,,Pt Fmt,Y,,-24.75999855E-3,-6.39999962,
Yzero,0.0,,-24.73999932E-3,-25.60000038,,Yzero,0.0,,-24.73999932E-3,-6.48000002,
Probe Atten,10.0000000,,-24.71999824E-3,-25.60000038,,Probe Atten,10.0000000,,-24.71999824E-3,-6.48000002,
,,,-24.69999902E-3,-25.60000038,,,,,-24.69999902E-3,-6.48000002,
Note,TBS 1052B-EDU - 16:30:00   13/11/2024,,-24.67999794E-3,-25.60000038,,Note,TBS 1052B-EDU - 16:30:00   13/11/2024,,-24.67999794E-3,-6.48000002,
,,,-24.65999871E-3,-25.60000038,,,,,-24.65999871E-3,-6.48000002,
,,,-24.63999763E-3,-25.60000038,,,,,-24.63999763E-3,-6.48000002,
,,,-24.61999841E-3,-25.60000038,,,,,-24.61999841E-3,-6.48000002,
,,,-24.59999919E-3,-25.60000038,,,,,-24.59999919E-3,-6.48000002,
,,,-24.57999811E-3,-25.60000038,,,,,-24.57999811E-3,-6.48000002,
