Index,Time[s],Ch0[V],Ch1[V],
0,0,-0.085211371537298,-0.507774278055876,
1,0.0138888888888889,-0.0491389282979071,-0.506485976511613,
2,0.0277777777777778,-0.0542921344749629,-0.502621071878821,
3,0.0416666666666667,-0.0491389282979071,-0.506485976511613,
4,0.0555555555555556,-0.0478506267536432,-0.507774278055876,
5,0.0694444444444444,-0.053003832930699,-0.502621071878821,
6,0.0833333333333333,-0.0504272298421711,-0.503909373423085,
7,0.0972222222222222,-0.0465623252093792,-0.507774278055876,
8,0.111111111111111,-0.0491389282979071,-0.502621071878821,
9,0.125,-0.051715531386435,-0.502621071878821,
10,0.138888888888889,-0.0478506267536432,-0.507774278055876,
11,0.152777777777778,-0.0491389282979071,-0.505197674967349,
12,0.166666666666667,-0.053003832930699,-0.502621071878821,
13,0.180555555555556,-0.0491389282979071,-0.507774278055876,
14,0.194444444444444,-0.0491389282979071,-0.506485976511613,
15,0.208333333333333,-0.053003832930699,-0.502621071878821,
16,0.222222222222222,-0.0504272298421711,-0.506485976511613,
17,0.236111111111111,-0.0465623252093792,-0.507774278055876,
18,0.25,-0.051715531386435,-0.502621071878821,
19,0.263888888888889,-0.0504272298421711,-0.503909373423085,
20,0.277777777777778,-0.0478506267536432,-0.507774278055876,
21,0.291666666666667,-0.0504272298421711,-0.503909373423085,
22,0.305555555555556,-0.051715531386435,-0.502621071878821,
23,0.319444444444444,-0.0465623252093792,-0.507774278055876,
24,0.333333333333333,-0.0491389282979071,-0.506485976511613,
25,0.347222222222222,-0.0504272298421711,-0.502621071878821,
26,0.361111111111111,-0.0491389282979071,-0.506485976511613,
27,0.375,-0.0465623252093792,-0.507774278055876,
28,0.388888888888889,-0.051715531386435,-0.502621071878821,
29,0.402777777777778,-0.0478506267536432,-0.506485976511613,
30,0.416666666666667,-0.0478506267536432,-0.507774278055876,
31,0.430555555555556,-0.051715531386435,-0.502621071878821,
32,0.444444444444444,-0.0504272298421711,-0.503909373423085,
33,0.458333333333333,-0.0465623252093792,-0.507774278055876,
34,0.472222222222222,-0.0491389282979071,-0.505197674967349,
35,0.486111111111111,-0.053003832930699,-0.502621071878821,
36,0.5,-0.0478506267536432,-0.507774278055876,
37,0.513888888888889,-0.0491389282979071,-0.506485976511613,
38,0.527777777777778,-0.053003832930699,-0.502621071878821,
39,0.541666666666667,-0.0478506267536432,-0.506485976511613,
40,0.555555555555556,-0.0491389282979071,-0.507774278055876,
41,0.569444444444444,-0.053003832930699,-0.502621071878821,
42,0.583333333333333,-0.0504272298421711,-0.505197674967349,
43,0.597222222222222,-0.0465623252093792,-0.507774278055876,
44,0.611111111111111,-0.051715531386435,-0.502621071878821,
45,0.625,-0.051715531386435,-0.502621071878821,
46,0.638888888888889,-0.0465623252093792,-0.507774278055876,
47,0.652777777777778,-0.0491389282979071,-0.505197674967349,
48,0.666666666666667,-0.051715531386435,-0.502621071878821,
49,0.680555555555556,-0.0478506267536432,-0.507774278055876,
50,0.694444444444444,-0.0465623252093792,-0.507774278055876,
51,0.708333333333333,-0.051715531386435,-0.502621071878821,
52,0.722222222222222,-0.0491389282979071,-0.506485976511613,
53,0.736111111111111,-0.0478506267536432,-0.507774278055876,
54,0.75,-0.0504272298421711,-0.502621071878821,
55,0.763888888888889,-0.0504272298421711,-0.503909373423085,
56,0.777777777777778,-0.0478506267536432,-0.507774278055876,
57,0.791666666666667,-0.0491389282979071,-0.505197674967349,
58,0.805555555555556,-0.051715531386435,-0.502621071878821,
59,0.819444444444444,-0.0478506267536432,-0.507774278055876,
60,0.833333333333333,-0.0491389282979071,-0.505197674967349,
61,0.847222222222222,-0.051715531386435,-0.502621071878821,
62,0.861111111111111,-0.0478506267536432,-0.507774278055876,
63,0.875,-0.0465623252093792,-0.507774278055876,
64,0.888888888888889,-0.053003832930699,-0.502621071878821,
65,0.902777777777778,-0.0504272298421711,-0.505197674967349,
66,0.916666666666667,-0.0465623252093792,-0.507774278055876,
67,0.930555555555556,-0.0504272298421711,-0.502621071878821,
68,0.944444444444444,-0.051715531386435,-0.503909373423085,
69,0.958333333333333,-0.0465623252093792,-0.507774278055876,
70,0.972222222222222,-0.0491389282979071,-0.503909373423085,
71,0.986111111111111,-0.051715531386435,-0.502621071878821,
72,1,-0.0478506267536432,-0.507774278055876,
73,1.01388888888889,-0.0491389282979071,-0.506485976511613,
74,1.02777777777778,-0.051715531386435,-0.503909373423085,
75,1.04166666666667,-0.0491389282979071,-0.506485976511613,
76,1.05555555555556,-0.0465623252093792,-0.507774278055876,
77,1.06944444444444,-0.0504272298421711,-0.502621071878821,
78,1.08333333333333,-0.0491389282979071,-0.505197674967349,
79,1.09722222222222,-0.0478506267536432,-0.507774278055876,
80,1.11111111111111,-0.051715531386435,-0.502621071878821,
81,1.125,-0.051715531386435,-0.503909373423085,
82,1.13888888888889,-0.0491389282979071,-0.506485976511613,
83,1.15277777777778,-0.0478506267536432,-0.505197674967349,
84,1.16666666666667,-0.051715531386435,-0.502621071878821,
85,1.18055555555556,-0.0491389282979071,-0.507774278055876,
86,1.19444444444444,-0.0478506267536432,-0.506485976511613,
87,1.20833333333333,-0.051715531386435,-0.502621071878821,
88,1.22222222222222,-0.0491389282979071,-0.506485976511613,
89,1.23611111111111,-0.0465623252093792,-0.507774278055876,
90,1.25,-0.051715531386435,-0.502621071878821,
91,1.26388888888889,-0.0504272298421711,-0.505197674967349,
92,1.27777777777778,-0.0478506267536432,-0.507774278055876,
93,1.29166666666667,-0.0504272298421711,-0.503909373423085,
94,1.30555555555556,-0.051715531386435,-0.502621071878821,
95,1.31944444444444,-0.0478506267536432,-0.507774278055876,
96,1.33333333333333,-0.0478506267536432,-0.505197674967349,
97,1.34722222222222,-0.0504272298421711,-0.502621071878821,
98,1.36111111111111,-0.0478506267536432,-0.507774278055876,
99,1.375,-0.0478506267536432,-0.507774278055876,
100,1.38888888888889,-0.051715531386435,-0.502621071878821,
101,1.40277777777778,-0.0491389282979071,-0.506485976511613,
102,1.41666666666667,-0.0478506267536432,-0.506485976511613,
103,1.43055555555556,-0.0504272298421711,-0.502621071878821,
104,1.44444444444444,-0.051715531386435,-0.503909373423085,
105,1.45833333333333,-0.0465623252093792,-0.506485976511613,
106,1.47222222222222,-0.0504272298421711,-0.503909373423085,
107,1.48611111111111,-0.051715531386435,-0.502621071878821,
108,1.5,-0.0478506267536432,-0.507774278055876,
109,1.51388888888889,-0.0491389282979071,-0.506485976511613,
110,1.52777777777778,-0.051715531386435,-0.502621071878821,
111,1.54166666666667,-0.0491389282979071,-0.506485976511613,
112,1.55555555555556,-0.0478506267536432,-0.507774278055876,
113,1.56944444444444,-0.051715531386435,-0.502621071878821,
114,1.58333333333333,-0.0504272298421711,-0.506485976511613,
115,1.59722222222222,-0.0465623252093792,-0.507774278055876,
116,1.61111111111111,-0.0504272298421711,-0.503909373423085,
117,1.625,-0.051715531386435,-0.503909373423085,
118,1.63888888888889,-0.0478506267536432,-0.507774278055876,
119,1.65277777777778,-0.0504272298421711,-0.505197674967349,
120,1.66666666666667,-0.051715531386435,-0.502621071878821,
121,1.68055555555556,-0.0491389282979071,-0.507774278055876,
122,1.69444444444444,-0.0465623252093792,-0.506485976511613,
123,1.70833333333333,-0.051715531386435,-0.502621071878821,
124,1.72222222222222,-0.0504272298421711,-0.505197674967349,
125,1.73611111111111,-0.0465623252093792,-0.507774278055876,
126,1.75,-0.051715531386435,-0.502621071878821,
127,1.76388888888889,-0.0491389282979071,-0.505197674967349,
128,1.77777777777778,-0.0478506267536432,-0.507774278055876,
129,1.79166666666667,-0.0504272298421711,-0.503909373423085,
130,1.80555555555556,-0.051715531386435,-0.502621071878821,
131,1.81944444444444,-0.0491389282979071,-0.507774278055876,
132,1.83333333333333,-0.0491389282979071,-0.505197674967349,
133,1.84722222222222,-0.051715531386435,-0.502621071878821,
134,1.86111111111111,-0.0478506267536432,-0.507774278055876,
135,1.875,-0.0478506267536432,-0.507774278055876,
136,1.88888888888889,-0.053003832930699,-0.502621071878821,
137,1.90277777777778,-0.0491389282979071,-0.506485976511613,
138,1.91666666666667,-0.0478506267536432,-0.507774278055876,
139,1.93055555555556,-0.051715531386435,-0.502621071878821,
140,1.94444444444444,-0.051715531386435,-0.505197674967349,
141,1.95833333333333,-0.0491389282979071,-0.507774278055876,
142,1.97222222222222,-0.0491389282979071,-0.503909373423085,
143,1.98611111111111,-0.051715531386435,-0.502621071878821,
144,2,-0.0491389282979071,-0.507774278055876,
145,2.01388888888889,-0.0491389282979071,-0.506485976511613,
146,2.02777777777778,-0.051715531386435,-0.502621071878821,
147,2.04166666666667,-0.0465623252093792,-0.506485976511613,
148,2.05555555555556,-0.0465623252093792,-0.507774278055876,
149,2.06944444444444,-0.051715531386435,-0.502621071878821,
150,2.08333333333333,-0.0491389282979071,-0.506485976511613,
151,2.09722222222222,-0.0465623252093792,-0.507774278055876,
152,2.11111111111111,-0.0504272298421711,-0.502621071878821,
153,2.125,-0.0504272298421711,-0.503909373423085,
154,2.13888888888889,-0.0478506267536432,-0.507774278055876,
155,2.15277777777778,-0.0491389282979071,-0.503909373423085,
156,2.16666666666667,-0.0504272298421711,-0.502621071878821,
157,2.18055555555556,-0.0478506267536432,-0.507774278055876,
158,2.19444444444444,-0.0478506267536432,-0.506485976511613,
159,2.20833333333333,-0.051715531386435,-0.502621071878821,
160,2.22222222222222,-0.0491389282979071,-0.506485976511613,
161,2.23611111111111,-0.0465623252093792,-0.507774278055876,
162,2.25,-0.051715531386435,-0.502621071878821,
163,2.26388888888889,-0.0491389282979071,-0.505197674967349,
164,2.27777777777778,-0.0465623252093792,-0.507774278055876,
165,2.29166666666667,-0.0504272298421711,-0.503909373423085,
166,2.30555555555556,-0.051715531386435,-0.503909373423085,
167,2.31944444444444,-0.0478506267536432,-0.507774278055876,
168,2.33333333333333,-0.0478506267536432,-0.505197674967349,
169,2.34722222222222,-0.0504272298421711,-0.502621071878821,
170,2.36111111111111,-0.0478506267536432,-0.506485976511613,
171,2.375,-0.0478506267536432,-0.506485976511613,
172,2.38888888888889,-0.0504272298421711,-0.502621071878821,
173,2.40277777777778,-0.0465623252093792,-0.506485976511613,
174,2.41666666666667,-0.0465623252093792,-0.507774278055876,
175,2.43055555555556,-0.0504272298421711,-0.502621071878821,
176,2.44444444444444,-0.0491389282979071,-0.505197674967349,
177,2.45833333333333,-0.0478506267536432,-0.507774278055876,
178,2.47222222222222,-0.0491389282979071,-0.502621071878821,
179,2.48611111111111,-0.0504272298421711,-0.503909373423085,
180,2.5,-0.0465623252093792,-0.507774278055876,
181,2.51388888888889,-0.0491389282979071,-0.505197674967349,
182,2.52777777777778,-0.0504272298421711,-0.502621071878821,
183,2.54166666666667,-0.0465623252093792,-0.507774278055876,
184,2.55555555555556,-0.0478506267536432,-0.507774278055876,
185,2.56944444444444,-0.0504272298421711,-0.502621071878821,
186,2.58333333333333,-0.0491389282979071,-0.506485976511613,
187,2.59722222222222,-0.0478506267536432,-0.507774278055876,
188,2.61111111111111,-0.0491389282979071,-0.502621071878821,
189,2.625,-0.0491389282979071,-0.503909373423085,
190,2.63888888888889,-0.0452740236651152,-0.507774278055876,
191,2.65277777777778,-0.0478506267536432,-0.503909373423085,
192,2.66666666666667,-0.0504272298421711,-0.502621071878821,
193,2.68055555555556,-0.0465623252093792,-0.507774278055876,
194,2.69444444444444,-0.0478506267536432,-0.506485976511613,
195,2.70833333333333,-0.051715531386435,-0.502621071878821,
196,2.72222222222222,-0.0478506267536432,-0.506485976511613,
197,2.73611111111111,-0.0465623252093792,-0.507774278055876,
198,2.75,-0.0504272298421711,-0.503909373423085,
199,2.76388888888889,-0.0478506267536432,-0.505197674967349,
200,2.77777777777778,-0.0452740236651152,-0.507774278055876,
201,2.79166666666667,-0.0478506267536432,-0.502621071878821,
202,2.80555555555556,-0.0491389282979071,-0.503909373423085,
203,2.81944444444444,-0.0452740236651152,-0.507774278055876,
204,2.83333333333333,-0.0478506267536432,-0.505197674967349,
205,2.84722222222222,-0.0504272298421711,-0.502621071878821,
