Index,Time[s],Ch0[V],Ch1[V],
0,0,-0.0117781835142523,0.539614877430722,
1,0.0138888888888889,-0.0259495005011559,0.537038274342194,
2,0.0277777777777778,-0.0285261035896838,0.540903178974986,
3,0.0416666666666667,-0.0285261035896838,0.540903178974986,
4,0.0555555555555556,-0.0259495005011559,0.537038274342194,
5,0.0694444444444444,-0.0259495005011559,0.539614877430722,
6,0.0833333333333333,-0.0272378020454198,0.54219148051925,
7,0.0972222222222222,-0.0259495005011559,0.537038274342194,
8,0.111111111111111,-0.0259495005011559,0.537038274342194,
9,0.125,-0.0272378020454198,0.54219148051925,
10,0.138888888888889,-0.0259495005011559,0.538326575886458,
11,0.152777777777778,-0.0259495005011559,0.537038274342194,
12,0.166666666666667,-0.0285261035896838,0.54219148051925,
13,0.180555555555556,-0.0272378020454198,0.539614877430722,
14,0.194444444444444,-0.0259495005011559,0.537038274342194,
15,0.208333333333333,-0.0285261035896838,0.540903178974986,
16,0.222222222222222,-0.0272378020454198,0.540903178974986,
17,0.236111111111111,-0.0259495005011559,0.537038274342194,
18,0.25,-0.0259495005011559,0.538326575886458,
19,0.263888888888889,-0.0272378020454198,0.54219148051925,
20,0.277777777777778,-0.0272378020454198,0.537038274342194,
21,0.291666666666667,-0.0246611989568919,0.537038274342194,
22,0.305555555555556,-0.0272378020454198,0.54219148051925,
23,0.319444444444444,-0.0285261035896838,0.538326575886458,
24,0.333333333333333,-0.0259495005011559,0.537038274342194,
25,0.347222222222222,-0.0272378020454198,0.540903178974986,
26,0.361111111111111,-0.0272378020454198,0.540903178974986,
27,0.375,-0.0259495005011559,0.537038274342194,
28,0.388888888888889,-0.0272378020454198,0.539614877430722,
29,0.402777777777778,-0.0285261035896838,0.54219148051925,
30,0.416666666666667,-0.0259495005011559,0.537038274342194,
31,0.430555555555556,-0.0246611989568919,0.538326575886458,
32,0.444444444444444,-0.0272378020454198,0.54219148051925,
33,0.458333333333333,-0.0285261035896838,0.538326575886458,
34,0.472222222222222,-0.0259495005011559,0.537038274342194,
35,0.486111111111111,-0.0285261035896838,0.54219148051925,
36,0.5,-0.0259495005011559,0.539614877430722,
37,0.513888888888889,-0.0246611989568919,0.537038274342194,
38,0.527777777777778,-0.0259495005011559,0.540903178974986,
39,0.541666666666667,-0.0285261035896838,0.540903178974986,
40,0.555555555555556,-0.0246611989568919,0.537038274342194,
41,0.569444444444444,-0.0259495005011559,0.539614877430722,
42,0.583333333333333,-0.0285261035896838,0.54219148051925,
43,0.597222222222222,-0.0272378020454198,0.537038274342194,
44,0.611111111111111,-0.0259495005011559,0.537038274342194,
45,0.625,-0.0272378020454198,0.54219148051925,
46,0.638888888888889,-0.0285261035896838,0.538326575886458,
47,0.652777777777778,-0.0259495005011559,0.537038274342194,
48,0.666666666666667,-0.0272378020454198,0.54219148051925,
49,0.680555555555556,-0.0272378020454198,0.539614877430722,
50,0.694444444444444,-0.0259495005011559,0.537038274342194,
51,0.708333333333333,-0.0259495005011559,0.540903178974986,
52,0.722222222222222,-0.0285261035896838,0.54219148051925,
53,0.736111111111111,-0.0259495005011559,0.53574997279793,
54,0.75,-0.0272378020454198,0.539614877430722,
55,0.763888888888889,-0.0285261035896838,0.54219148051925,
56,0.777777777777778,-0.0259495005011559,0.537038274342194,
57,0.791666666666667,-0.0259495005011559,0.537038274342194,
58,0.805555555555556,-0.0272378020454198,0.54219148051925,
59,0.819444444444444,-0.0259495005011559,0.538326575886458,
60,0.833333333333333,-0.0259495005011559,0.537038274342194,
61,0.847222222222222,-0.0272378020454198,0.54219148051925,
62,0.861111111111111,-0.0272378020454198,0.540903178974986,
63,0.875,-0.0259495005011559,0.537038274342194,
64,0.888888888888889,-0.0259495005011559,0.539614877430722,
65,0.902777777777778,-0.0272378020454198,0.54219148051925,
66,0.916666666666667,-0.0259495005011559,0.537038274342194,
67,0.930555555555556,-0.0259495005011559,0.538326575886458,
68,0.944444444444444,-0.0272378020454198,0.54219148051925,
69,0.958333333333333,-0.0272378020454198,0.538326575886458,
70,0.972222222222222,-0.0272378020454198,0.537038274342194,
71,0.986111111111111,-0.0272378020454198,0.540903178974986,
72,1,-0.0259495005011559,0.539614877430722,
73,1.01388888888889,-0.0259495005011559,0.537038274342194,
74,1.02777777777778,-0.0259495005011559,0.540903178974986,
75,1.04166666666667,-0.0272378020454198,0.540903178974986,
76,1.05555555555556,-0.0259495005011559,0.537038274342194,
77,1.06944444444444,-0.0272378020454198,0.539614877430722,
78,1.08333333333333,-0.0285261035896838,0.54219148051925,
79,1.09722222222222,-0.0259495005011559,0.537038274342194,
80,1.11111111111111,-0.0259495005011559,0.537038274342194,
81,1.125,-0.0285261035896838,0.54219148051925,
82,1.13888888888889,-0.0259495005011559,0.538326575886458,
83,1.15277777777778,-0.0259495005011559,0.537038274342194,
84,1.16666666666667,-0.0285261035896838,0.54219148051925,
85,1.18055555555556,-0.0272378020454198,0.539614877430722,
86,1.19444444444444,-0.0272378020454198,0.537038274342194,
87,1.20833333333333,-0.0272378020454198,0.540903178974986,
88,1.22222222222222,-0.0272378020454198,0.54219148051925,
89,1.23611111111111,-0.0272378020454198,0.537038274342194,
90,1.25,-0.0285261035896838,0.538326575886458,
91,1.26388888888889,-0.0272378020454198,0.54219148051925,
92,1.27777777777778,-0.0259495005011559,0.537038274342194,
93,1.29166666666667,-0.0259495005011559,0.537038274342194,
94,1.30555555555556,-0.0272378020454198,0.54219148051925,
95,1.31944444444444,-0.0272378020454198,0.539614877430722,
96,1.33333333333333,-0.0259495005011559,0.537038274342194,
97,1.34722222222222,-0.0272378020454198,0.54219148051925,
98,1.36111111111111,-0.0272378020454198,0.540903178974986,
99,1.375,-0.0259495005011559,0.537038274342194,
100,1.38888888888889,-0.0272378020454198,0.539614877430722,
101,1.40277777777778,-0.0272378020454198,0.54219148051925,
102,1.41666666666667,-0.0259495005011559,0.537038274342194,
103,1.43055555555556,-0.0272378020454198,0.538326575886458,
104,1.44444444444444,-0.0272378020454198,0.54219148051925,
105,1.45833333333333,-0.0272378020454198,0.538326575886458,
106,1.47222222222222,-0.0246611989568919,0.53574997279793,
107,1.48611111111111,-0.0272378020454198,0.54219148051925,
108,1.5,-0.0272378020454198,0.539614877430722,
109,1.51388888888889,-0.0259495005011559,0.537038274342194,
110,1.52777777777778,-0.0272378020454198,0.540903178974986,
111,1.54166666666667,-0.0272378020454198,0.540903178974986,
112,1.55555555555556,-0.0246611989568919,0.537038274342194,
113,1.56944444444444,-0.0272378020454198,0.538326575886458,
114,1.58333333333333,-0.0272378020454198,0.54219148051925,
115,1.59722222222222,-0.0259495005011559,0.537038274342194,
116,1.61111111111111,-0.0272378020454198,0.537038274342194,
117,1.625,-0.0259495005011559,0.54219148051925,
118,1.63888888888889,-0.0272378020454198,0.538326575886458,
119,1.65277777777778,-0.0259495005011559,0.537038274342194,
120,1.66666666666667,-0.0272378020454198,0.540903178974986,
121,1.68055555555556,-0.0272378020454198,0.539614877430722,
122,1.69444444444444,-0.0246611989568919,0.537038274342194,
123,1.70833333333333,-0.0272378020454198,0.539614877430722,
124,1.72222222222222,-0.0272378020454198,0.54219148051925,
125,1.73611111111111,-0.0259495005011559,0.537038274342194,
126,1.75,-0.0272378020454198,0.538326575886458,
127,1.76388888888889,-0.0272378020454198,0.540903178974986,
128,1.77777777777778,-0.0272378020454198,0.537038274342194,
129,1.79166666666667,-0.0259495005011559,0.53574997279793,
130,1.80555555555556,-0.0285261035896838,0.54219148051925,
131,1.81944444444444,-0.0259495005011559,0.539614877430722,
132,1.83333333333333,-0.0246611989568919,0.53574997279793,
133,1.84722222222222,-0.0272378020454198,0.540903178974986,
134,1.86111111111111,-0.0259495005011559,0.540903178974986,
135,1.875,-0.0259495005011559,0.537038274342194,
136,1.88888888888889,-0.0259495005011559,0.539614877430722,
137,1.90277777777778,-0.0259495005011559,0.54219148051925,
138,1.91666666666667,-0.0272378020454198,0.537038274342194,
139,1.93055555555556,-0.0259495005011559,0.537038274342194,
140,1.94444444444444,-0.0272378020454198,0.54219148051925,
141,1.95833333333333,-0.0272378020454198,0.538326575886458,
142,1.97222222222222,-0.0272378020454198,0.537038274342194,
143,1.98611111111111,-0.0272378020454198,0.54219148051925,
144,2,-0.0272378020454198,0.539614877430722,
145,2.01388888888889,-0.0259495005011559,0.537038274342194,
146,2.02777777777778,-0.0259495005011559,0.539614877430722,
147,2.04166666666667,-0.0272378020454198,0.540903178974986,
148,2.05555555555556,-0.0259495005011559,0.537038274342194,
149,2.06944444444444,-0.0259495005011559,0.538326575886458,
150,2.08333333333333,-0.0259495005011559,0.54219148051925,
151,2.09722222222222,-0.0259495005011559,0.538326575886458,
152,2.11111111111111,-0.0246611989568919,0.537038274342194,
153,2.125,-0.0259495005011559,0.54219148051925,
154,2.13888888888889,-0.0259495005011559,0.538326575886458,
155,2.15277777777778,-0.0259495005011559,0.537038274342194,
156,2.16666666666667,-0.0259495005011559,0.54219148051925,
157,2.18055555555556,-0.0272378020454198,0.540903178974986,
158,2.19444444444444,-0.0259495005011559,0.537038274342194,
159,2.20833333333333,-0.0259495005011559,0.540903178974986,
160,2.22222222222222,-0.0272378020454198,0.54219148051925,
161,2.23611111111111,-0.0259495005011559,0.537038274342194,
162,2.25,-0.0259495005011559,0.538326575886458,
163,2.26388888888889,-0.0272378020454198,0.54219148051925,
164,2.27777777777778,-0.0272378020454198,0.538326575886458,
165,2.29166666666667,-0.0259495005011559,0.537038274342194,
166,2.30555555555556,-0.0272378020454198,0.54219148051925,
167,2.31944444444444,-0.0272378020454198,0.539614877430722,
168,2.33333333333333,-0.0246611989568919,0.537038274342194,
169,2.34722222222222,-0.0272378020454198,0.540903178974986,
170,2.36111111111111,-0.0272378020454198,0.540903178974986,
171,2.375,-0.0246611989568919,0.537038274342194,
172,2.38888888888889,-0.0259495005011559,0.539614877430722,
173,2.40277777777778,-0.0272378020454198,0.54219148051925,
174,2.41666666666667,-0.0272378020454198,0.537038274342194,
175,2.43055555555556,-0.0259495005011559,0.537038274342194,
176,2.44444444444444,-0.0259495005011559,0.54219148051925,
177,2.45833333333333,-0.0259495005011559,0.538326575886458,
178,2.47222222222222,-0.0259495005011559,0.537038274342194,
179,2.48611111111111,-0.0272378020454198,0.540903178974986,
180,2.5,-0.0272378020454198,0.539614877430722,
181,2.51388888888889,-0.0246611989568919,0.53574997279793,
182,2.52777777777778,-0.0259495005011559,0.540903178974986,
183,2.54166666666667,-0.0272378020454198,0.540903178974986,
184,2.55555555555556,-0.0259495005011559,0.537038274342194,
185,2.56944444444444,-0.0259495005011559,0.538326575886458,
186,2.58333333333333,-0.0285261035896838,0.540903178974986,
187,2.59722222222222,-0.0272378020454198,0.53574997279793,
188,2.61111111111111,-0.0272378020454198,0.53574997279793,
189,2.625,-0.0298144051339477,0.539614877430722,
190,2.63888888888889,-0.0285261035896838,0.537038274342194,
191,2.65277777777778,-0.0285261035896838,0.534461671253666,
192,2.66666666666667,-0.0298144051339477,0.538326575886458,
193,2.68055555555556,-0.0298144051339477,0.537038274342194,
194,2.69444444444444,-0.0298144051339477,0.533173369709402,
195,2.70833333333333,-0.0298144051339477,0.53574997279793,
196,2.72222222222222,-0.0298144051339477,0.537038274342194,
197,2.73611111111111,-0.0311027066782117,0.531885068165138,
198,2.75,-0.0298144051339477,0.533173369709402,
199,2.76388888888889,-0.0311027066782117,0.53574997279793,
200,2.77777777777778,-0.0298144051339477,0.531885068165138,
201,2.79166666666667,-0.0285261035896838,0.530596766620874,
202,2.80555555555556,-0.0298144051339477,0.534461671253666,
