,,,-4.76E-02,-42.40000153,,,,,-4.76E-02,-4.00E-01
,,,-4.76E-02,-43.20000076,,,,,-4.76E-02,-4.80E-01
,,,-4.76E-02,-43.20000076,,,,,-4.76E-02,-4.80E-01
,,,-4.75E-02,-44,,,,,-4.75E-02,-4.80E-01
,,,-4.75E-02,-44,,,,,-4.75E-02,-4.80E-01
,,,-4.74E-02,-44.79999924,,,,,-4.74E-02,-4.80E-01
,,,-4.74E-02,-45.60000229,,,,,-4.74E-02,-4.80E-01
,,,-4.74E-02,-45.60000229,,,,,-4.74E-02,-5.60E-01
,,,-4.73E-02,-45.60000229,,,,,-4.73E-02,-4.80E-01
,,,-4.73E-02,-46.40000153,,,,,-4.73E-02,-4.80E-01
,,,-4.72E-02,-47.20000076,,,,,-4.72E-02,-5.60E-01
,,,-4.72E-02,-48,,,,,-4.72E-02,-5.60E-01
,,,-4.72E-02,-48,,,,,-4.72E-02,-4.80E-01
,,,-4.71E-02,-48,,,,,-4.71E-02,-5.60E-01
,,,-4.71E-02,-48.79999924,,,,,-4.71E-02,-5.60E-01
,,,-4.70E-02,-49.60000229,,,,,-4.70E-02,-5.60E-01
,,,-4.70E-02,-49.60000229,,,,,-4.70E-02,-5.60E-01
,,,-4.70E-02,-49.60000229,,,,,-4.70E-02,-4.80E-01
,,,-4.69E-02,-50.40000153,,,,,-4.69E-02,-5.60E-01
,,,-4.69E-02,-50.40000153,,,,,-4.69E-02,-5.60E-01
,,,-4.68E-02,-51.20000076,,,,,-4.68E-02,-5.60E-01
,,,-4.68E-02,-51.20000076,,,,,-4.68E-02,-5.60E-01
,,,-4.68E-02,-51.20000076,,,,,-4.68E-02,-5.60E-01
,,,-4.67E-02,-52,,,,,-4.67E-02,-5.60E-01
,,,-4.67E-02,-52.79999924,,,,,-4.67E-02,-5.60E-01
,,,-4.66E-02,-52.79999924,,,,,-4.66E-02,-6.40E-01
,,,-4.66E-02,-53.60000229,,,,,-4.66E-02,-5.60E-01
,,,-4.66E-02,-53.60000229,,,,,-4.66E-02,-5.60E-01
,,,-4.65E-02,-53.60000229,,,,,-4.65E-02,-5.60E-01
,,,-4.65E-02,-54.40000153,,,,,-4.65E-02,-6.40E-01
,,,-4.64E-02,-54.40000153,,,,,-4.64E-02,-6.40E-01
,,,-4.64E-02,-54.40000153,,,,,-4.64E-02,-6.40E-01
,,,-4.64E-02,-54.40000153,,,,,-4.64E-02,-6.40E-01
,,,-4.63E-02,-55.20000076,,,,,-4.63E-02,-5.60E-01
,,,-4.63E-02,-56,,,,,-4.63E-02,-6.40E-01
,,,-4.62E-02,-56,,,,,-4.62E-02,-6.40E-01
,,,-4.62E-02,-56,,,,,-4.62E-02,-6.40E-01
,,,-4.62E-02,-56,,,,,-4.62E-02,-6.40E-01
,,,-4.61E-02,-56.79999924,,,,,-4.61E-02,-6.40E-01
,,,-4.61E-02,-56.79999924,,,,,-4.61E-02,-6.40E-01
,,,-4.60E-02,-56.79999924,,,,,-4.60E-02,-6.40E-01
,,,-4.60E-02,-57.60000229,,,,,-4.60E-02,-6.40E-01
,,,-4.60E-02,-57.60000229,,,,,-4.60E-02,-6.40E-01
,,,-4.59E-02,-57.60000229,,,,,-4.59E-02,-6.40E-01
,,,-4.59E-02,-57.60000229,,,,,-4.59E-02,-6.40E-01
,,,-4.58E-02,-58.40000153,,,,,-4.58E-02,-6.40E-01
,,,-4.58E-02,-57.60000229,,,,,-4.58E-02,-6.40E-01
,,,-4.58E-02,-58.40000153,,,,,-4.58E-02,-6.40E-01
,,,-4.57E-02,-58.40000153,,,,,-4.57E-02,-6.40E-01
,,,-4.57E-02,-58.40000153,,,,,-4.57E-02,-6.40E-01
,,,-4.56E-02,-59.20000076,,,,,-4.56E-02,-6.40E-01
,,,-4.56E-02,-59.20000076,,,,,-4.56E-02,-6.40E-01
,,,-4.56E-02,-59.20000076,,,,,-4.56E-02,-6.40E-01
,,,-4.55E-02,-59.20000076,,,,,-4.55E-02,-7.20E-01
,,,-4.55E-02,-59.20000076,,,,,-4.55E-02,-6.40E-01
,,,-4.54E-02,-59.20000076,,,,,-4.54E-02,-6.40E-01
,,,-4.54E-02,-59.20000076,,,,,-4.54E-02,-7.20E-01
,,,-4.54E-02,-59.20000076,,,,,-4.54E-02,-6.40E-01
,,,-4.53E-02,-59.20000076,,,,,-4.53E-02,-6.40E-01
,,,-4.53E-02,-59.20000076,,,,,-4.53E-02,-6.40E-01
,,,-4.52E-02,-59.20000076,,,,,-4.52E-02,-7.20E-01
,,,-4.52E-02,-59.20000076,,,,,-4.52E-02,-6.40E-01
,,,-4.52E-02,-59.20000076,,,,,-4.52E-02,-7.20E-01
,,,-4.51E-02,-59.20000076,,,,,-4.51E-02,-6.40E-01
,,,-4.51E-02,-59.20000076,,,,,-4.51E-02,-6.40E-01
,,,-4.50E-02,-59.20000076,,,,,-4.50E-02,-6.40E-01
,,,-4.50E-02,-59.20000076,,,,,-4.50E-02,-6.40E-01
,,,-4.50E-02,-59.20000076,,,,,-4.50E-02,-7.20E-01
,,,-4.49E-02,-59.20000076,,,,,-4.49E-02,-7.20E-01
,,,-4.49E-02,-59.20000076,,,,,-4.49E-02,-6.40E-01
,,,-4.48E-02,-59.20000076,,,,,-4.48E-02,-6.40E-01
,,,-4.48E-02,-59.20000076,,,,,-4.48E-02,-6.40E-01
,,,-4.48E-02,-59.20000076,,,,,-4.48E-02,-6.40E-01
,,,-4.47E-02,-59.20000076,,,,,-4.47E-02,-6.40E-01
,,,-4.47E-02,-59.20000076,,,,,-4.47E-02,-6.40E-01
,,,-4.46E-02,-59.20000076,,,,,-4.46E-02,-6.40E-01
,,,-4.46E-02,-58.40000153,,,,,-4.46E-02,-6.40E-01
,,,-4.46E-02,-58.40000153,,,,,-4.46E-02,-6.40E-01
,,,-4.45E-02,-58.40000153,,,,,-4.45E-02,-6.40E-01
,,,-4.45E-02,-58.40000153,,,,,-4.45E-02,-6.40E-01
,,,-4.44E-02,-57.60000229,,,,,-4.44E-02,-6.40E-01
,,,-4.44E-02,-57.60000229,,,,,-4.44E-02,-6.40E-01
,,,-4.44E-02,-56.79999924,,,,,-4.44E-02,-6.40E-01
,,,-4.43E-02,-56.79999924,,,,,-4.43E-02,-6.40E-01
,,,-4.43E-02,-56.79999924,,,,,-4.43E-02,-6.40E-01
,,,-4.42E-02,-56.79999924,,,,,-4.42E-02,-6.40E-01
,,,-4.42E-02,-56,,,,,-4.42E-02,-6.40E-01
,,,-4.42E-02,-56,,,,,-4.42E-02,-6.40E-01
,,,-4.41E-02,-55.20000076,,,,,-4.41E-02,-6.40E-01
,,,-4.41E-02,-55.20000076,,,,,-4.41E-02,-5.60E-01
,,,-4.40E-02,-55.20000076,,,,,-4.40E-02,-5.60E-01
,,,-4.40E-02,-54.40000153,,,,,-4.40E-02,-6.40E-01
,,,-4.40E-02,-54.40000153,,,,,-4.40E-02,-6.40E-01
,,,-4.39E-02,-53.60000229,,,,,-4.39E-02,-6.40E-01
,,,-4.39E-02,-53.60000229,,,,,-4.39E-02,-5.60E-01
,,,-4.38E-02,-53.60000229,,,,,-4.38E-02,-5.60E-01
,,,-4.38E-02,-52.79999924,,,,,-4.38E-02,-6.40E-01
,,,-4.38E-02,-52.79999924,,,,,-4.38E-02,-6.40E-01
,,,-4.37E-02,-52,,,,,-4.37E-02,-5.60E-01
,,,-4.37E-02,-52,,,,,-4.37E-02,-5.60E-01
,,,-4.36E-02,-51.20000076,,,,,-4.36E-02,-5.60E-01
,,,-4.36E-02,-51.20000076,,,,,-4.36E-02,-5.60E-01
,,,-4.36E-02,-50.40000153,,,,,-4.36E-02,-5.60E-01
,,,-4.35E-02,-50.40000153,,,,,-4.35E-02,-5.60E-01
,,,-4.35E-02,-49.60000229,,,,,-4.35E-02,-5.60E-01
,,,-4.34E-02,-49.60000229,,,,,-4.34E-02,-5.60E-01
,,,-4.34E-02,-48.79999924,,,,,-4.34E-02,-5.60E-01
,,,-4.34E-02,-48.79999924,,,,,-4.34E-02,-5.60E-01
,,,-4.33E-02,-48,,,,,-4.33E-02,-5.60E-01
,,,-4.33E-02,-48,,,,,-4.33E-02,-5.60E-01
,,,-4.32E-02,-47.20000076,,,,,-4.32E-02,-4.80E-01
,,,-4.32E-02,-47.20000076,,,,,-4.32E-02,-4.80E-01
,,,-4.32E-02,-46.40000153,,,,,-4.32E-02,-4.80E-01
,,,-4.31E-02,-45.60000229,,,,,-4.31E-02,-4.80E-01
,,,-4.31E-02,-45.60000229,,,,,-4.31E-02,-4.80E-01
,,,-4.30E-02,-45.60000229,,,,,-4.30E-02,-5.60E-01
,,,-4.30E-02,-44.79999924,,,,,-4.30E-02,-4.80E-01
,,,-4.30E-02,-44,,,,,-4.30E-02,-4.80E-01
,,,-4.29E-02,-43.20000076,,,,,-4.29E-02,-4.80E-01
,,,-4.29E-02,-43.20000076,,,,,-4.29E-02,-4.80E-01
,,,-4.28E-02,-42.40000153,,,,,-4.28E-02,-4.80E-01
,,,-4.28E-02,-41.60000229,,,,,-4.28E-02,-4.80E-01
,,,-4.28E-02,-41.60000229,,,,,-4.28E-02,-4.80E-01
,,,-4.27E-02,-40.79999924,,,,,-4.27E-02,-4.80E-01
,,,-4.27E-02,-40.79999924,,,,,-4.27E-02,-4.00E-01
,,,-4.26E-02,-40,,,,,-4.26E-02,-4.00E-01
,,,-4.26E-02,-39.20000076,,,,,-4.26E-02,-4.00E-01
,,,-4.26E-02,-38.40000153,,,,,-4.26E-02,-4.00E-01
,,,-4.25E-02,-38.40000153,,,,,-4.25E-02,-4.00E-01
,,,-4.25E-02,-37.60000229,,,,,-4.25E-02,-4.00E-01
,,,-4.24E-02,-37.60000229,,,,,-4.24E-02,-4.00E-01
,,,-4.24E-02,-36.79999924,,,,,-4.24E-02,-4.00E-01
,,,-4.24E-02,-36,,,,,-4.24E-02,-4.00E-01
,,,-4.23E-02,-35.20000076,,,,,-4.23E-02,-4.00E-01
,,,-4.23E-02,-35.20000076,,,,,-4.23E-02,-4.00E-01
,,,-4.22E-02,-34.40000153,,,,,-4.22E-02,-4.00E-01
,,,-4.22E-02,-33.60000229,,,,,-4.22E-02,-4.00E-01
,,,-4.22E-02,-33.60000229,,,,,-4.22E-02,-4.00E-01
,,,-4.21E-02,-32.79999924,,,,,-4.21E-02,-3.20E-01
,,,-4.21E-02,-32,,,,,-4.21E-02,-3.20E-01
,,,-4.20E-02,-31.20000076,,,,,-4.20E-02,-3.20E-01
,,,-4.20E-02,-30.39999962,,,,,-4.20E-02,-3.20E-01
,,,-4.20E-02,-30.39999962,,,,,-4.20E-02,-3.20E-01
,,,-4.19E-02,-29.60000038,,,,,-4.19E-02,-3.20E-01
,,,-4.19E-02,-28.80000114,,,,,-4.19E-02,-3.20E-01
,,,-4.18E-02,-28,,,,,-4.18E-02,-3.20E-01
,,,-4.18E-02,-27.20000076,,,,,-4.18E-02,-3.20E-01
,,,-4.18E-02,-27.20000076,,,,,-4.18E-02,-3.20E-01
,,,-4.17E-02,-26.39999962,,,,,-4.17E-02,-3.20E-01
,,,-4.17E-02,-25.60000038,,,,,-4.17E-02,-2.40E-01
,,,-4.16E-02,-25.60000038,,,,,-4.16E-02,-2.40E-01
,,,-4.16E-02,-24,,,,,-4.16E-02,-2.40E-01
,,,-4.16E-02,-24,,,,,-4.16E-02,-2.40E-01
,,,-4.15E-02,-23.20000076,,,,,-4.15E-02,-2.40E-01
,,,-4.15E-02,-22.39999962,,,,,-4.15E-02,-2.40E-01
,,,-4.14E-02,-21.60000038,,,,,-4.14E-02,-1.60E-01
,,,-4.14E-02,-20.80000114,,,,,-4.14E-02,-2.40E-01
,,,-4.14E-02,-20,,,,,-4.14E-02,-2.40E-01
,,,-4.13E-02,-19.2000008,,,,,-4.13E-02,-2.40E-01
,,,-4.13E-02,-19.2000008,,,,,-4.13E-02,-2.40E-01
,,,-4.12E-02,-17.6000004,,,,,-4.12E-02,-1.60E-01
,,,-4.12E-02,-16.8000011,,,,,-4.12E-02,-2.40E-01
,,,-4.12E-02,-16.8000011,,,,,-4.12E-02,-2.40E-01
,,,-4.11E-02,-16,,,,,-4.11E-02,-1.60E-01
,,,-4.11E-02,-15.1999998,,,,,-4.11E-02,-1.60E-01
,,,-4.10E-02,-14.4000006,,,,,-4.10E-02,-1.60E-01
,,,-4.10E-02,-13.6000004,,,,,-4.10E-02,-1.60E-01
,,,-4.10E-02,-12.8000002,,,,,-4.10E-02,-1.60E-01
,,,-4.09E-02,-12,,,,,-4.09E-02,-1.60E-01
,,,-4.09E-02,-11.1999998,,,,,-4.09E-02,-1.60E-01
,,,-4.08E-02,-11.1999998,,,,,-4.08E-02,-1.60E-01
,,,-4.08E-02,-9.600000381,,,,,-4.08E-02,-1.60E-01
,,,-4.08E-02,-8.800000191,,,,,-4.08E-02,-8.00E-02
,,,-4.07E-02,-8.800000191,,,,,-4.07E-02,-8.00E-02
,,,-4.07E-02,-8,,,,,-4.07E-02,-8.00E-02
,,,-4.06E-02,-6.4000001,,,,,-4.06E-02,-8.00E-02
,,,-4.06E-02,-5.5999999,,,,,-4.06E-02,0
,,,-4.06E-02,-5.5999999,,,,,-4.06E-02,-8.00E-02
,,,-4.05E-02,-4.80000019,,,,,-4.05E-02,0
,,,-4.05E-02,-4,,,,,-4.05E-02,-8.00E-02
,,,-4.04E-02,-3.20000005,,,,,-4.04E-02,0
,,,-4.04E-02,-2.4000001,,,,,-4.04E-02,-8.00E-02
,,,-4.04E-02,-1.6,,,,,-4.04E-02,0
,,,-4.03E-02,-8.00E-01,,,,,-4.03E-02,0
,,,-4.03E-02,0,,,,,-4.03E-02,0
,,,-4.02E-02,8.00E-01,,,,,-4.02E-02,0
,,,-4.02E-02,1.6,,,,,-4.02E-02,0
,,,-4.02E-02,2.4000001,,,,,-4.02E-02,8.00E-02
,,,-4.01E-02,3.20000005,,,,,-4.01E-02,8.00E-02
,,,-4.01E-02,4,,,,,-4.01E-02,8.00E-02
,,,-4.00E-02,4,,,,,-4.00E-02,8.00E-02
,,,-4.00E-02,5.5999999,,,,,-4.00E-02,1.60E-01
,,,-4.00E-02,5.5999999,,,,,-4.00E-02,8.00E-02
,,,-3.99E-02,7.20000029,,,,,-3.99E-02,1.60E-01
,,,-3.99E-02,8,,,,,-3.99E-02,8.00E-02
,,,-3.98E-02,8,,,,,-3.98E-02,8.00E-02
,,,-3.98E-02,8.800000191,,,,,-3.98E-02,1.60E-01
,,,-3.98E-02,9.600000381,,,,,-3.98E-02,1.60E-01
,,,-3.97E-02,10.4000006,,,,,-3.97E-02,1.60E-01
,,,-3.97E-02,11.1999998,,,,,-3.97E-02,1.60E-01
,,,-3.96E-02,11.1999998,,,,,-3.96E-02,1.60E-01
,,,-3.96E-02,12,,,,,-3.96E-02,1.60E-01
,,,-3.96E-02,12.8000002,,,,,-3.96E-02,1.60E-01
,,,-3.95E-02,13.6000004,,,,,-3.95E-02,1.60E-01
,,,-3.95E-02,14.4000006,,,,,-3.95E-02,2.40E-01
,,,-3.94E-02,15.1999998,,,,,-3.94E-02,2.40E-01
,,,-3.94E-02,16,,,,,-3.94E-02,2.40E-01
,,,-3.94E-02,16.8000011,,,,,-3.94E-02,2.40E-01
,,,-3.93E-02,17.6000004,,,,,-3.93E-02,2.40E-01
,,,-3.93E-02,18.3999996,,,,,-3.93E-02,2.40E-01
,,,-3.92E-02,18.3999996,,,,,-3.92E-02,2.40E-01
,,,-3.92E-02,19.2000008,,,,,-3.92E-02,2.40E-01
,,,-3.92E-02,20,,,,,-3.92E-02,2.40E-01
,,,-3.91E-02,20,,,,,-3.91E-02,2.40E-01
,,,-3.91E-02,20.80000114,,,,,-3.91E-02,2.40E-01
,,,-3.90E-02,21.60000038,,,,,-3.90E-02,3.20E-01
,,,-3.90E-02,22.39999962,,,,,-3.90E-02,3.20E-01
,,,-3.90E-02,23.20000076,,,,,-3.90E-02,3.20E-01
,,,-3.89E-02,24,,,,,-3.89E-02,3.20E-01
,,,-3.89E-02,24.80000114,,,,,-3.89E-02,2.40E-01
,,,-3.88E-02,25.60000038,,,,,-3.88E-02,3.20E-01
,,,-3.88E-02,25.60000038,,,,,-3.88E-02,3.20E-01
,,,-3.88E-02,26.39999962,,,,,-3.88E-02,3.20E-01
,,,-3.87E-02,27.20000076,,,,,-3.87E-02,3.20E-01
,,,-3.87E-02,28,,,,,-3.87E-02,3.20E-01
,,,-3.86E-02,28.80000114,,,,,-3.86E-02,3.20E-01
,,,-3.86E-02,29.60000038,,,,,-3.86E-02,3.20E-01
,,,-3.86E-02,29.60000038,,,,,-3.86E-02,4.00E-01
,,,-3.85E-02,30.39999962,,,,,-3.85E-02,3.20E-01
,,,-3.85E-02,31.20000076,,,,,-3.85E-02,4.00E-01
,,,-3.84E-02,32,,,,,-3.84E-02,4.00E-01
,,,-3.84E-02,32,,,,,-3.84E-02,4.00E-01
,,,-3.84E-02,33.60000229,,,,,-3.84E-02,4.00E-01
,,,-3.83E-02,33.60000229,,,,,-3.83E-02,4.00E-01
,,,-3.83E-02,34.40000153,,,,,-3.83E-02,4.00E-01
,,,-3.82E-02,34.40000153,,,,,-3.82E-02,4.80E-01
,,,-3.82E-02,36,,,,,-3.82E-02,4.80E-01
,,,-3.82E-02,36,,,,,-3.82E-02,4.80E-01
,,,-3.81E-02,36,,,,,-3.81E-02,4.00E-01
,,,-3.81E-02,37.60000229,,,,,-3.81E-02,4.80E-01
,,,-3.80E-02,38.40000153,,,,,-3.80E-02,4.80E-01
,,,-3.80E-02,38.40000153,,,,,-3.80E-02,4.80E-01
,,,-3.80E-02,39.20000076,,,,,-3.80E-02,5.60E-01
,,,-3.79E-02,40,,,,,-3.79E-02,4.80E-01
,,,-3.79E-02,40,,,,,-3.79E-02,4.80E-01
,,,-3.78E-02,40.79999924,,,,,-3.78E-02,4.80E-01
,,,-3.78E-02,40.79999924,,,,,-3.78E-02,4.80E-01
,,,-3.78E-02,41.60000229,,,,,-3.78E-02,4.80E-01
,,,-3.77E-02,42.40000153,,,,,-3.77E-02,4.80E-01
,,,-3.77E-02,42.40000153,,,,,-3.77E-02,5.60E-01
,,,-3.76E-02,43.20000076,,,,,-3.76E-02,5.60E-01
,,,-3.76E-02,44,,,,,-3.76E-02,4.80E-01
,,,-3.76E-02,44,,,,,-3.76E-02,5.60E-01
,,,-3.75E-02,44.79999924,,,,,-3.75E-02,5.60E-01
,,,-3.75E-02,44.79999924,,,,,-3.75E-02,5.60E-01
,,,-3.74E-02,45.60000229,,,,,-3.74E-02,5.60E-01
,,,-3.74E-02,45.60000229,,,,,-3.74E-02,5.60E-01
,,,-3.74E-02,46.40000153,,,,,-3.74E-02,5.60E-01
,,,-3.73E-02,47.20000076,,,,,-3.73E-02,5.60E-01
,,,-3.73E-02,47.20000076,,,,,-3.73E-02,5.60E-01
,,,-3.72E-02,48,,,,,-3.72E-02,5.60E-01
,,,-3.72E-02,48,,,,,-3.72E-02,5.60E-01
,,,-3.72E-02,48.79999924,,,,,-3.72E-02,5.60E-01
,,,-3.71E-02,48.79999924,,,,,-3.71E-02,5.60E-01
,,,-3.71E-02,49.60000229,,,,,-3.71E-02,6.40E-01
,,,-3.70E-02,50.40000153,,,,,-3.70E-02,6.40E-01
,,,-3.70E-02,50.40000153,,,,,-3.70E-02,5.60E-01
,,,-3.70E-02,50.40000153,,,,,-3.70E-02,5.60E-01
,,,-3.69E-02,51.20000076,,,,,-3.69E-02,6.40E-01
,,,-3.69E-02,51.20000076,,,,,-3.69E-02,5.60E-01
,,,-3.68E-02,51.20000076,,,,,-3.68E-02,6.40E-01
,,,-3.68E-02,52,,,,,-3.68E-02,6.40E-01
,,,-3.68E-02,52,,,,,-3.68E-02,6.40E-01
,,,-3.67E-02,52.79999924,,,,,-3.67E-02,6.40E-01
,,,-3.67E-02,52.79999924,,,,,-3.67E-02,6.40E-01
,,,-3.66E-02,53.60000229,,,,,-3.66E-02,6.40E-01
,,,-3.66E-02,53.60000229,,,,,-3.66E-02,6.40E-01
,,,-3.66E-02,54.40000153,,,,,-3.66E-02,7.20E-01
,,,-3.65E-02,54.40000153,,,,,-3.65E-02,6.40E-01
,,,-3.65E-02,55.20000076,,,,,-3.65E-02,6.40E-01
,,,-3.64E-02,55.20000076,,,,,-3.64E-02,6.40E-01
,,,-3.64E-02,56,,,,,-3.64E-02,6.40E-01
,,,-3.64E-02,56,,,,,-3.64E-02,6.40E-01
,,,-3.63E-02,56,,,,,-3.63E-02,6.40E-01
,,,-3.63E-02,56,,,,,-3.63E-02,6.40E-01
,,,-3.62E-02,56.79999924,,,,,-3.62E-02,6.40E-01
,,,-3.62E-02,56.79999924,,,,,-3.62E-02,6.40E-01
,,,-3.62E-02,56.79999924,,,,,-3.62E-02,6.40E-01
,,,-3.61E-02,56.79999924,,,,,-3.61E-02,7.20E-01
,,,-3.61E-02,56.79999924,,,,,-3.61E-02,7.20E-01
,,,-3.60E-02,57.60000229,,,,,-3.60E-02,6.40E-01
,,,-3.60E-02,57.60000229,,,,,-3.60E-02,6.40E-01
,,,-3.60E-02,57.60000229,,,,,-3.60E-02,7.20E-01
,,,-3.59E-02,57.60000229,,,,,-3.59E-02,6.40E-01
,,,-3.59E-02,57.60000229,,,,,-3.59E-02,7.20E-01
,,,-3.58E-02,58.40000153,,,,,-3.58E-02,6.40E-01
,,,-3.58E-02,58.40000153,,,,,-3.58E-02,7.20E-01
,,,-3.58E-02,58.40000153,,,,,-3.58E-02,7.20E-01
,,,-3.57E-02,58.40000153,,,,,-3.57E-02,7.20E-01
,,,-3.57E-02,58.40000153,,,,,-3.57E-02,7.20E-01
,,,-3.56E-02,59.20000076,,,,,-3.56E-02,7.20E-01
,,,-3.56E-02,59.20000076,,,,,-3.56E-02,7.20E-01
,,,-3.56E-02,59.20000076,,,,,-3.56E-02,6.40E-01
,,,-3.55E-02,59.20000076,,,,,-3.55E-02,7.20E-01
,,,-3.55E-02,59.20000076,,,,,-3.55E-02,7.20E-01
,,,-3.54E-02,59.20000076,,,,,-3.54E-02,7.20E-01
,,,-3.54E-02,59.20000076,,,,,-3.54E-02,7.20E-01
,,,-3.54E-02,59.20000076,,,,,-3.54E-02,7.20E-01
,,,-3.53E-02,60,,,,,-3.53E-02,6.40E-01
,,,-3.53E-02,60,,,,,-3.53E-02,7.20E-01
,,,-3.52E-02,59.20000076,,,,,-3.52E-02,7.20E-01
,,,-3.52E-02,60,,,,,-3.52E-02,7.20E-01
,,,-3.52E-02,60,,,,,-3.52E-02,6.40E-01
,,,-3.51E-02,60,,,,,-3.51E-02,7.20E-01
,,,-3.51E-02,59.20000076,,,,,-3.51E-02,7.20E-01
,,,-3.50E-02,60,,,,,-3.50E-02,6.40E-01
,,,-3.50E-02,60,,,,,-3.50E-02,6.40E-01
,,,-3.50E-02,59.20000076,,,,,-3.50E-02,7.20E-01
